search_role,job_title,company_name,experience,location,skills,posted_date,job_link
Full Stack Developer,Full Stack AI Developer (Agentic AI),Teqfocus Consulting,5-10 Yrs,Remote,"Typescript, Langchain, Fullstack Development, Node.Js, React.Js, Ai Platform, Development, Stack",Today,https://www.naukri.com/job-listings-full-stack-ai-developer-agentic-ai-teqfocus-consulting-pune-5-to-10-years-250326025777
Full Stack Developer,Full Stack Developer,Gun Marine Services (GMS),5-10 Yrs,"Indore, Chennai, Howrah","Software Development, Java, IT Manager, Web Designer, Agile, Full Stack, .Net, Software",2 days ago,https://www.naukri.com/job-listings-full-stack-developer-gms-indore-chennai-howrah-5-to-10-years-310326912387
Full Stack Developer,Full Stack Developer,Ovitech Solutions,1-10 Yrs,Remote,"System architecture, Coding, Postgresql, MySQL, Web development, Javascript, Information technology, Android",2 days ago,https://www.naukri.com/job-listings-full-stack-developer-ovitech-solutions-remote-1-to-10-years-310326502537
Full Stack Developer,Full Stack developer,Logic Planet,6-8 Yrs,Mumbai,"spring boot, Basic, Backend, Front end, Javascript, PLSQL, IOS, SQL",3 days ago,https://www.naukri.com/job-listings-full-stack-developer-logicplanet-it-services-mumbai-6-to-8-years-300326502679
Full Stack Developer,Full Stack Developer (ReactJS+JAVA),Cognine Technologies,5-10 Yrs,Hyderabad,"Computer science, Analytical skills, Backend, Version control, GIT, Front end, Testing tools, Cloud",3 days ago,https://www.naukri.com/job-listings-full-stack-developer-reactjs-java-cognine-technologies-pvt-ltd-hyderabad-5-to-10-years-300326500792
Full Stack Developer,Job Opening For Full Stack Developer-Third Party-F2F Drive,Futurz HR,5-9 Yrs,"Mumbai Suburban, Mumbai (All Areas)","Fullstack Development, Node, Node.Js, React.Js, Angular, Drives, Full Stack, Stack",1 week ago,https://www.naukri.com/job-listings-opening-for-full-stack-developer-third-party-f2f-drive-futurz-staffing-solutions-mumbai-suburban-mumbai-all-areas-5-to-9-years-240326030146
Full Stack Developer,Full Stack Developer,Antino Labs,0-3 Yrs,Gurugram,"Backend, Version control, GIT, Front end, Web technologies, Coding, Database design, Javascript",2 weeks ago,https://www.naukri.com/job-listings-full-stack-developer-antino-labs-gurugram-0-to-3-years-190326502950
Full Stack Developer,Full Stack Developer,Uplogic Technologies,1-2 Yrs,Madurai,"React/Angular, HTML/CSS, Database management, JavaScript, Node.js, HTML, Cs, HTML",1 week ago,https://www.naukri.com/job-listings-full-stack-developer-uplogic-technologies-madurai-1-to-2-years-200326506754
Full Stack Developer,"Full Stack Developer (NodeJs, SvelteKit, TypeScript)",Tech Inject,0-7 Yrs,Phagwara,"TypeScript), SvelteKit, Full Stack Developer (NodeJs, Typescript, Full Stack, Node.js, Stack, Development",1 week ago,https://www.naukri.com/job-listings-full-stack-developer-nodejs-sveltekit-typescript-tech-inject-llp-phagwara-0-to-7-years-260326501390
Full Stack Developer,Full Stack Developer (Backend-Focused),Aivox,2-5 Yrs,Remote,"cd, continuous integration, laravel, fullstack development, ci/cd, microsoft azure, vue.js, backend development",1 week ago,https://www.naukri.com/job-listings-full-stack-developer-backend-focused-aivox-remote-2-to-5-years-200326503702
Full Stack Developer,Full Stack Developer - AL & ML,Smartedge IT Services,5-10 Yrs,Remote,"Fullstack Development, Full Stack, React.Js, Nextjs, Python, Reacts Js, Backend, Front End",1 day ago,https://www.naukri.com/job-listings-full-stack-developer-al-ml-smartedge-it-services-hyderabad-5-to-10-years-020426025052
Full Stack Developer,Full Stack Developer,Purplefront Technologies,1-9 Yrs,Bengaluru,"Web technologies, Django, Focus, Manager Technology, Healthcare, AWS, Python, Technology",2 days ago,https://www.naukri.com/job-listings-full-stack-developer-purplefront-technologies-bengaluru-1-to-9-years-310326501318
Full Stack Developer,Walk-in || Full Stack Developer ( Scheduled Drive on 4th April),Happiest Minds Technologies,,,"C#, .Net Core, Azure, .Net, Angular, SQL",3 days ago,https://www.naukri.com/job-listings-full-stack-developer-scheduled-drive-on-4th-april-happiest-minds-technologies-bengaluru-5-to-10-years-300326019179
Full Stack Developer,Full Stack Developer (AI-Enabled),Rubicoit,4-9 Yrs,"Haridwar, Dehradun","Fullstack Development, Ai Techniques, Node, Full Stack, Node.Js, Backend Development, Mern Stack, Vue.Js",1 week ago,https://www.naukri.com/job-listings-full-stack-developer-ai-enabled-rubicoit-haridwar-dehradun-4-to-9-years-230326001550
Full Stack Developer,Developer-Full Stack,Cheers Interactive,6-10 Yrs,Remote,"NodeJS, UI mockup, NoSQL database, Fusion Chart, Redux, D3JS, MongoDB, HAPI framework",1 day ago,https://www.naukri.com/job-listings-developer-full-stack-cheers-interactive-india-pvt-ltd-navi-mumbai-6-to-10-years-010426912330
Full Stack Developer,Full Stack Developer,Acenet,4-6 Yrs,"Pune, Gurugram, Bengaluru","Enterprise applications, Healthcare, Unit testing, Outsourcing, Analytics, Financial services, SQL, Python",6 days ago,https://www.naukri.com/job-listings-full-stack-developer-acenet-pune-gurugram-bengaluru-4-to-6-years-270326504688
MERN Stack Developer,Mern Stack Developer,Excellence Technologies,0-1 Yrs,"Noida, Delhi / NCR","Mern Stack, Node.Js, Rest API, React.Js, Ai Platform, MongoDB, Nextjs, Artificial Intelligence",1 day ago,https://www.naukri.com/job-listings-mern-stack-developer-excellence-technologies-noida-delhi-ncr-0-to-1-years-100326020012
MERN Stack Developer,Walk-in || Mern Stack Developer,NTAR Pvt Ltd,,,"Mern Stack, React Native Js, Node.Js, MongoDB, React.Js, MySQL, Expresjs, Nestjs",1 day ago,https://www.naukri.com/job-listings-mern-stack-developer-cogsy-solutions-hyderabad-0-to-3-years-010426028005
MERN Stack Developer,"MERN Stack Developer - Immediate - Pune, Mumbai and Gurgaon",Xoriant,3-8 Yrs,"Hybrid - Navi Mumbai, Pune, Gurugram","Express, Node.Js, MongoDB, React.Js, Mern, Fullstack Development, Node, Development",1 week ago,https://www.naukri.com/job-listings-mern-stack-developer-immediate-pune-mumbai-and-gurgaon-xoriant-navi-mumbai-pune-gurugram-3-to-8-years-260326026121
MERN Stack Developer,MERN Stack Developer,Enlightened Digital Marketing,0-3 Yrs,Vapi,"Social media marketing, Backend, Front end, Version control, GIT, Javascript, JSON, MongoDB",2 weeks ago,https://www.naukri.com/job-listings-mern-stack-developer-enlightened-digital-marketing-vapi-0-to-3-years-190326504300
MERN Stack Developer,Mern Stack Developer,Apponix Technologies,6-10 Yrs,Remote,"Express, MongoDB, React.Js, Mean, Node, Full Stack, Node.Js, Mean Stack Development",1 week ago,https://www.naukri.com/job-listings-mern-stack-developer-apponix-technologies-bengaluru-6-to-10-years-210326007905
MERN Stack Developer,Mern Stack Developer,Infosys,6-11 Yrs,"Hybrid - Hyderabad, Pune, Bengaluru","Express.js, MERN Stack, MongoDB, Frontend Developer, CSS, ES6, Node.js, HTML",1 week ago,https://www.naukri.com/job-listings-mern-stack-developer-infosys-hyderabad-pune-bengaluru-6-to-11-years-130326025086
MERN Stack Developer,MERN Stack Developer,Techvolt Software,2-5 Yrs,Coimbatore,"redux, mern stack, css, mern, mean stack, bootstrap, ajax, javascript",1 day ago,https://www.naukri.com/job-listings-mern-stack-developer-techvolt-software-coimbatore-2-to-5-years-020426509276
MERN Stack Developer,Mern Stack Developer,Ipangram Digital Services Llp,2-3 Yrs,Surat,"Mern Stack, JavaScript, Agile, Node.js, Scrum, Express.js, AWS, Payment gateway",2 days ago,https://www.naukri.com/job-listings-mern-stack-developer-ipangram-digital-services-llp-surat-2-to-3-years-310326913054
MERN Stack Developer,Mern Stack Developer - India,Infosys,6-11 Yrs,"Hybrid - Hyderabad, Pune, Bengaluru","Express.js, MERN Stack, MongoDB, Frontend Developer, CSS, ES6, Node.js, HTML",1 week ago,https://www.naukri.com/job-listings-mern-stack-developer-india-infosys-hyderabad-pune-bengaluru-6-to-11-years-230326027373
MERN Stack Developer,MERN Stack Developer,Tata Consultancy Services,3-5 Yrs,"Hyderabad, Chennai","Full Stack, Node.Js, Mern Stack, MongoDB, React.Js, CSS, Express, Postgresql",3 days ago,https://www.naukri.com/job-listings-mern-stack-developer-tata-consultancy-services-hyderabad-chennai-3-to-5-years-300326012362
MERN Stack Developer,Mern Stack Developer- Bangalore (Pan India Infosys),Infosys,4-9 Yrs,"Hyderabad, Chennai, Bengaluru","Mern Stack, Express, Node.Js, MongoDB, React.Js, Development, Stack, Pan",6 days ago,https://www.naukri.com/job-listings-mern-stack-developer-bangalore-pan-india-infosys-infosys-hyderabad-chennai-bengaluru-4-to-9-years-181125032703
MERN Stack Developer,MERN Stack Developer,Vasundhara Infotech,0-5 Yrs,Surat,"redux, server, css, mean stack, bootstrap, digitalocean, ajax, jquery",3+ weeks ago,https://www.naukri.com/job-listings-mern-stack-developer-vasundhara-vision-surat-0-to-5-years-120925502436
MERN Stack Developer,Mern Stack Developer,Tata Consultancy Services,3-5 Yrs,"Hyderabad, Chennai","Mern Stack, MongoDB, Node.Js, React.Js, Express, Development, Stack, Mern",3 days ago,https://www.naukri.com/job-listings-mern-stack-developer-tata-consultancy-services-hyderabad-chennai-3-to-5-years-300326003336
MERN Stack Developer,MERN Stack Developer,Cirruscloud Systems,2-7 Yrs,Bhubaneswar,"Backend, Front end, Version control, GIT, Debugging, Javascript, JSON, MongoDB",1 day ago,https://www.naukri.com/job-listings-mern-stack-developer-cirruscloud-systems-bhubaneswar-2-to-7-years-020426509941
MERN Stack Developer,Mern Stack Developer,IT Staffing company,8-13 Yrs,"Hybrid - Hyderabad, Chennai, Bengaluru","Azure Cloud, RDBMS, Node.Js, React.Js, Expresjs, Mern Stack, GCP, Postgresql",1 week ago,https://www.naukri.com/job-listings-mern-stack-developer-hirexa-solutions-hyderabad-chennai-bengaluru-8-to-13-years-240326028692
MERN Stack Developer,Mern Stack Developer,Legato,6-8 Yrs,"Hybrid - Gurugram, Bengaluru","Mern Stack, Artificial Intelligence, Node.Js, NodeJS, Python, React PostgreSQl, Typescript, JavaScript",6 days ago,https://www.naukri.com/job-listings-mern-stack-developer-legato-gurugram-bengaluru-6-to-8-years-270326013932
MERN Stack Developer,Mern Stack Developer,Gravia Technologies,4-7 Yrs,"Pune, Chennai, Bengaluru","Mern Stack, TypeScript, MERN Stack Developer, Express js, GraphQL, Mongo DB, React, RESTful APIs",6 days ago,https://www.naukri.com/job-listings-mern-stack-developer-gravia-technologies-pune-chennai-bengaluru-4-to-7-years-270326924905
MERN Stack Developer,Sr. MERN Stack Developer,Precisio Technologies,5-6 Yrs,Mumbai,"MongoDB, Node.Js, React.Js, Expresjs, Mern Stack, Fullstack Development, Mern, SR",1 week ago,https://www.naukri.com/job-listings-sr-mern-stack-developer-precisio-technologies-mumbai-5-to-6-years-240326020779
MERN Stack Developer,MERN Stack Developer,Hanr Support Services,4-7 Yrs,Mumbai Suburban,"Docker, Core MERN Skills, Database, Backend & API, Tools & Technologies, HIPAA, Node.Js, Programming & Frontend",1 day ago,https://www.naukri.com/job-listings-mern-stack-developer-hanr-support-services-mumbai-suburban-4-to-7-years-111025001249
MERN Stack Developer,Mern Stack Developer,Gravia Technologies,4-6 Yrs,"Mumbai, Delhi / NCR, Bengaluru","Mern Stack, Express js, Mongo DB, React, NodeJS, Express, Db, React.js",6 days ago,https://www.naukri.com/job-listings-mern-stack-developer-gravia-technologies-mumbai-delhi-ncr-bengaluru-4-to-6-years-270326924890
MERN Stack Developer,MERN Stack Developer,Vinnovate Technologies,0-1 Yrs,Remote,"redux, mern stack, css, github, mern, mean stack, bootstrap, ajax",3+ weeks ago,https://www.naukri.com/job-listings-mern-stack-developer-vinnovate-technologies-remote-0-to-1-years-190525506139
MERN Stack Developer,Junior MERN Stack Developer,Compumatrix Technologies,0-1 Yrs,Pune,"CRUD, Backend, Coding, Javascript, MongoDB, Management, Mern Stack, Development",3+ weeks ago,https://www.naukri.com/job-listings-junior-mern-stack-developer-compumatrix-technologies-pune-0-to-1-years-060126500599
MERN Stack Developer,MERN Stack Developer,Dignizant Technologies,1-2 Yrs,Surat,"MERN Stack Developer, front end, restful, ux, mern, react, ui ux, database design",1 day ago,https://www.naukri.com/job-listings-mern-stack-developer-dignizant-technologies-surat-1-to-2-years-020426912127
MERN Stack Developer,MERN Stack Developer,Maticz Technology,0-1 Yrs,"Madurai, Coimbatore","Analytical, Programming, Manager Technology, Javascript, Development, Management, Mern, Program",3+ weeks ago,https://www.naukri.com/job-listings-mern-stack-developer-maticz-technology-madurai-coimbatore-0-to-1-years-141222502206
MERN Stack Developer,Mern stack developer,Infosys,5-8 Yrs,Hyderabad,"mern stack, redux, css, mern, mean stack, bootstrap, ajax, javascript",2 weeks ago,https://www.naukri.com/job-listings-mern-stack-developer-infosys-limited-hyderabad-5-to-8-years-170326941348
MERN Stack Developer,MERN Stack Developer,Zonvoir Technologies,1-2 Yrs,Lucknow,"Computer science, Backend, Front end, Version control, GIT, Data modeling, Testing tools, Javascript",1 week ago,https://www.naukri.com/job-listings-mern-stack-developer-zonvoir-technologies-pvt-ltd-lucknow-1-to-2-years-250326508416
MERN Stack Developer,MERN Stack developer,Ideamagix,2-4 Yrs,Thane,"Mern Stack, algorithms, redux, continuous integration, css, ci/cd, mocha, jsx",6 days ago,https://www.naukri.com/job-listings-mern-stack-developer-ideamagix-thane-2-to-4-years-270326924027
MERN Stack Developer,Mern Stack Developer,NeoSOFT,3-7 Yrs,"Mumbai, Mumbai Suburban, Mumbai (All Areas)","Node.Js, MongoDB, React.Js, Mern Stack, Express, Development, Mern, Stack",1 week ago,https://www.naukri.com/job-listings-mern-stack-developer-neosoft-mumbai-mumbai-suburban-mumbai-all-areas-3-to-7-years-260326016262
MERN Stack Developer,MERN Stack Developer (Backend Focus),Infynno Solutions,3-5 Yrs,Ahmedabad,"Node.js, React JS, TypeScript, kubernetes, rest, frontend development, css, laravel",6 days ago,https://www.naukri.com/job-listings-mern-stack-developer-backend-focus-infynno-solutions-ahmedabad-3-to-5-years-270326928371
MERN Stack Developer,MERN Stack Developer,Persystent Software Solutions,3-8 Yrs,Noida,"redux, mern stack, css, github, mern, mean stack, bootstrap, ajax",3+ weeks ago,https://www.naukri.com/job-listings-mern-stack-developer-persystent-software-solutions-private-limited-noida-3-to-8-years-150125503587
MERN Stack Developer,MERN Stack Developer,Railscarma,2-5 Yrs,"Kolkata, Mumbai, New Delhi, Hyderabad, Pune, Chennai, Bengaluru","node, continuous integration, cd, node.js, mern stack, mongodb, javascript, Integration",1 week ago,https://www.naukri.com/job-listings-mern-stack-developer-railscarma-kolkata-mumbai-new-delhi-hyderabad-pune-chennai-bengaluru-2-to-5-years-200326505158
MERN Stack Developer,MERN Stack Developer,Purplefront Technologies,2-5 Yrs,Bengaluru,"nextjs, redux, continuous integration, css, unit testing, mocha, ci/cd, bootstrap",2 days ago,https://www.naukri.com/job-listings-mern-stack-developer-purplefront-technologies-bengaluru-2-to-5-years-310326501321
MERN Stack Developer,Sr. MERN Stack Developer,Skedgroup Innovations,0-2 Yrs,Indore,"QA, Backend, Front end, Analytical, Javascript, Tool design, HTML, MongoDB",3+ weeks ago,https://www.naukri.com/job-listings-sr-mern-stack-developer-skedgroup-innovations-pvt-ltd-indore-0-to-2-years-311225501811
MERN Stack Developer,Lead - MERN Stack Developer,NineHertz,6-11 Yrs,Jaipur,"Mern, MySQL, Full Stack, Node.Js, MongoDB, React.Js, Development, Mern Stack",1 day ago,https://www.naukri.com/job-listings-lead-mern-stack-developer-ninehertz-jaipur-6-to-11-years-020426022842
MERN Stack Developer,MERN Stack Developer,Nexuslink Services India,2-4 Yrs,"Ahmedabad, Naroda","MERN Stack, rest, api integration, html5, rest api, full stack developer, react, backend development",2 weeks ago,https://www.naukri.com/job-listings-mern-stack-developer-nexuslink-services-india-ahmedabad-naroda-2-to-4-years-190326922916
